quality,quality,quality,quality,quality,quality,quality,quality,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity
count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8694.0,10.20825856912814,8.411543282740418,-13.3,3.6,9.6,16.2,35.7,8694.0,80.51322751322752,17.991779437425695,19.0,69.0,86.0,95.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2048.0,3.3839355468749996,4.40913701789208,-7.2,0.2,3.0,6.0,18.9,2048.0,81.75048828125,16.431193592324654,28.0,73.0,87.0,95.0,100.0
1464.0,9.995218579234972,0.18294793072126084,3.0,10.0,10.0,10.0,10.0,1464.0,3.701502732240433,3.636645782234925,-4.9,0.8,3.5,6.4,12.6,1464.0,90.6639344262295,7.510059589379007,46.0,88.0,93.0,95.0,100.0
8759.0,6.4716291814134035,3.5000848169606305,3.0,3.0,3.0,10.0,10.0,8759.0,9.500696426532752,7.133388886923276,-16.4,4.2,9.7,14.5,31.2,8759.0,83.29306998515813,15.430980963022748,24.0,75.0,88.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.099200913242067,7.878695539714129,-10.0,3.9,10.4,15.5,33.8,8760.0,82.86255707762557,16.331599618640897,23.0,74.0,88.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.32074200913242,6.385882516187818,-8.1,5.8,10.0,14.8,31.6,8760.0,83.21883561643835,15.441145891029338,20.0,75.0,88.0,95.0,100.0
8783.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8783.0,9.797176363429314,6.899996121626293,-9.6,4.75,9.2,14.8,32.6,8783.0,81.61539337356257,16.03343835208483,26.0,73.0,86.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.649132420091313,7.342706510399564,-16.2,4.6,9.8,14.8,34.7,8760.0,82.54897260273972,15.93662164438889,25.0,74.0,88.0,95.0,100.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,8.086767895878511,8.624445045370642,-15.4,1.2,8.5,14.2,34.6,8759.0,83.47665258591164,17.199144466732093,20.0,76.0,90.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.964257990867564,6.961410268293344,-8.2,4.6,10.1,15.0,31.5,8760.0,82.1587899543379,17.195510885351208,19.0,74.0,88.0,96.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.470742258652109,7.217309553117777,-15.2,4.9,9.0,14.4,36.6,8784.0,82.02185792349727,15.080118507039334,24.0,74.0,86.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.099714611872155,7.719111770573367,-12.0,3.4,8.9,14.5,36.0,8760.0,81.08550228310503,16.418619462425475,22.0,72.0,86.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.768984018264861,6.500915503319088,-7.0,6.2,10.7,15.3,32.3,8760.0,84.3541095890411,14.668018447019104,18.0,76.0,89.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.069988584474874,6.451888036100443,-5.7,5.1,10.0,14.3,35.0,8760.0,82.74942922374429,15.62540648046178,28.0,74.0,87.0,95.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.773440346083829,7.3682528704147146,-9.2,4.4,9.0,15.5,31.9,8784.0,83.53859289617486,15.39205993901924,26.0,75.0,89.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.97100456621009,6.943280845082411,-8.2,4.7,9.9,15.1,34.0,8760.0,84.1392694063927,14.788033455361969,24.0,77.0,89.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.730901826483962,8.185089744710252,-11.2,4.3,10.4,16.5,36.0,8760.0,77.06107305936074,17.720020425007455,18.0,65.0,82.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.637990867579889,7.25901258350966,-8.0,5.3,9.7,15.4,39.0,8760.0,78.79577625570776,18.09844716184853,21.0,68.0,84.0,94.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,5.795445736434117,3.419704045464518,-3.6,3.6,5.9,8.0,17.4,2064.0,83.02567829457364,14.662921919912945,25.0,75.0,86.0,95.0,100.0
2927.0,9.997608472839085,0.12938581887675826,3.0,10.0,10.0,10.0,10.0,2927.0,6.626990092244609,6.657251012233821,-9.8,1.3,6.5,11.0,25.5,2927.0,83.95729415784079,12.209154451319574,28.0,80.0,88.0,92.0,97.0
8754.0,6.469613890792781,3.5000680134882862,3.0,3.0,3.0,10.0,10.0,8754.0,8.8063285355266,7.972374968682857,-18.0,2.5,9.05,14.6,30.6,8754.0,78.59013022618231,15.623071386978413,17.0,71.0,84.0,90.0,96.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.148904109589077,8.460589748234888,-13.3,2.5,9.6,15.0,33.9,8760.0,78.44303652968037,15.524316541079063,18.0,72.0,83.0,90.0,96.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.415981735159848,7.068594504084052,-11.8,4.1,9.0,14.4,32.4,8760.0,78.11712328767123,15.510787290713697,20.0,70.0,84.0,90.0,96.0
8783.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8783.0,9.050415575543639,7.389376649453962,-10.3,3.4,8.3,14.5,30.7,8783.0,77.38631447113742,15.691994671361686,20.0,69.0,82.0,90.0,96.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.87899543378994,8.195438510003871,-20.5,3.3,8.9,14.8,32.6,8760.0,78.29714611872146,14.86762201369674,22.0,71.0,83.0,90.0,96.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,7.662111872146126,8.794633718938988,-17.1,0.9,7.9,13.8,34.2,8760.0,77.85490867579908,15.748612346341934,21.0,70.0,84.0,89.0,95.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.442910958904115,7.518878472365061,-12.4,3.6,9.3,15.0,30.8,8760.0,76.70068493150686,17.369700507095132,15.0,68.0,83.0,90.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,8.798816029143893,8.003041148073056,-19.4,3.7,8.4,14.5,32.4,8784.0,81.21994535519126,16.66792647337939,18.0,72.0,87.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.423835616438312,8.140728223089248,-14.2,1.9,8.4,14.1,33.4,8760.0,81.91586757990868,15.87534568352994,27.0,74.0,87.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.018550228310499,6.670988932880015,-8.0,5.0,9.9,14.7,31.9,8760.0,83.6154109589041,15.902048181802284,24.0,76.0,89.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.675753424657524,7.540384782931535,-9.8,3.4,9.4,14.7,35.8,8760.0,80.53493150684932,17.503403713677454,21.0,71.0,86.0,94.0,100.0
8783.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8783.0,9.12739382898785,7.844874310931257,-14.5,3.2,8.3,14.9,33.4,8783.0,82.99806444267334,16.449964738888433,22.0,75.0,89.0,96.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.282374429223719,7.731643874430128,-14.0,3.6,9.2,14.8,31.9,8760.0,82.48732876712329,15.961888740599447,20.0,74.0,88.0,95.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.138070776255681,8.694599367244072,-14.4,3.5,9.6,16.4,34.4,8760.0,77.4876712328767,19.946711370456587,18.0,65.0,84.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,9.799931499029583,7.864942694334618,-11.9,3.8,9.0,15.1,36.9,8759.0,79.01061765041672,18.686412348493214,14.0,69.0,85.0,94.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,4.514777131782945,3.9751554719794844,-6.2,1.9,4.3,7.1,15.8,2064.0,82.04554263565892,14.792107900096225,22.0,75.0,86.0,93.0,100.0
6399.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6396.0,13.20479987492184,7.58918578212629,-4.1,7.3,13.2,18.5,37.9,6375.0,73.06290196078432,20.29122677298184,13.0,58.0,77.0,91.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,4.944040697674418,3.432936664829632,-6.0,2.8,4.8,7.025,16.1,2064.0,79.66812015503876,15.382561566342575,22.0,72.0,83.0,92.0,100.0
8674.0,4.170970717085543,2.6127398638313744,3.0,3.0,3.0,3.0,10.0,8674.0,10.222434862808367,6.507594957717676,-6.5,5.6,9.2,15.5,30.3,8674.0,94.77599723311044,7.143000504000685,49.0,94.0,98.0,99.0,100.0
8598.0,9.986973714817399,0.3017033293239667,3.0,10.0,10.0,10.0,10.0,8598.0,9.941207257501748,6.837646563203172,-6.2,4.6,9.6,15.7,30.5,8596.0,91.81758957654723,10.572467896551963,27.0,87.0,97.0,99.0,100.0
6901.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,6901.0,10.773018403129978,5.679622308664732,-3.0,6.4,10.7,14.7,29.4,6898.0,93.5104378080603,9.369106564610226,46.0,91.0,99.0,99.0,100.0
7359.0,7.078815056393532,3.4520417802719345,3.0,3.0,10.0,10.0,10.0,7359.0,9.610313901345286,6.15992788060675,-4.8,5.1,8.9,14.6,28.5,7345.0,93.21184479237577,9.64692858590179,45.0,90.0,99.0,99.0,100.0
7951.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,7951.0,11.371336938749902,6.615865794615981,-4.1,6.5,11.7,16.8,30.7,7951.0,82.39881775877248,11.767925434943203,26.0,75.0,84.0,91.0,100.0
8470.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8470.0,10.697709563164107,4.973809734612662,-3.5,6.8,10.6,14.875,27.1,8339.0,82.44405804053244,12.245023137495235,16.0,75.0,84.0,92.0,100.0
7035.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,7034.0,11.337219220926864,5.747305404242472,-4.2,6.8,12.1,15.9,30.2,6061.0,86.73799703019304,12.657652294087221,37.0,78.0,89.0,99.0,100.0
8655.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8655.0,10.031149624494557,6.173586186659899,-6.9,4.8,10.4,15.2,32.3,6328.0,83.18283817951959,12.554489777170737,32.0,74.0,85.0,94.0,100.0
8568.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8568.0,8.330100373482745,7.493484248874206,-8.2,1.7,8.7,14.5,31.1,7869.0,86.66260007624857,13.266351639251734,21.0,78.0,90.0,99.0,100.0
8724.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8724.0,9.88397524071523,5.967556249142971,-6.4,4.9,10.3,14.8,28.9,6209.0,83.44628764696408,14.275943652177865,22.0,75.0,86.0,96.0,100.0
8483.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8480.0,9.656709905660378,6.228907971435597,-9.9,5.3,9.3,14.7,28.4,6584.0,81.1629708383961,12.953346053316547,34.0,72.0,82.0,91.0,100.0
8724.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8723.0,9.180408116473686,6.5507505092353995,-7.0,4.5,9.2,14.3,33.4,8722.0,90.13253840862187,12.641723969061102,33.0,83.0,98.0,100.0,100.0
8704.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8704.0,11.125666360294204,6.048608742208188,-8.8,6.6,11.1,15.6,30.6,3979.0,91.16587082181452,9.935393679974013,32.0,86.0,94.0,100.0,100.0
4074.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4072.0,10.902873280942996,5.071518391181642,-3.0,7.1,10.7,14.7,28.3,4072.0,83.98624754420432,10.525299437040761,38.0,77.0,86.0,92.0,100.0
8755.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8755.0,10.389982866933142,6.274541504142719,-6.0,5.6,9.5,16.1,29.8,8072.0,79.98922200198216,12.330034217833393,27.0,72.0,81.0,89.0,100.0
8726.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8726.0,10.348957139582884,5.737167871640965,-4.4,5.8,10.4,15.3,26.7,8726.0,82.7611735044694,11.874888800363966,35.0,74.0,84.0,93.0,100.0
8741.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8740.0,10.692791762013718,6.956937212885228,-8.2,5.0,10.9,16.4,31.3,8738.0,80.87308308537423,13.406150710096343,29.0,72.0,82.0,91.0,100.0
8720.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8720.0,10.898440366972522,5.674887574543871,-5.7,6.5,10.1,15.2,31.9,8708.0,81.8092558566835,12.609197659757246,23.0,73.0,83.0,92.0,100.0
2060.0,1.3029126213592233,0.7171602721060696,1.0,1.0,1.0,1.0,3.0,2060.0,6.178495145631056,2.0314785184284103,-0.9,5.0,6.3,7.3,12.1,2055.0,84.85304136253042,13.005234855146933,34.0,78.0,87.0,95.0,100.0
3500.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,3500.0,71.734,18.75126634953877,25.0,57.0,73.0,88.0,100.0
3486.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,3486.0,74.68244406196213,17.895403620865476,26.0,60.0,77.0,90.0,100.0
8758.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8758.0,79.19034026033341,16.924547246746783,25.0,69.0,86.0,92.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,79.43698630136986,16.50648717277731,24.0,70.0,85.0,92.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,79.74280821917809,16.19727800970984,24.0,70.0,85.0,92.0,100.0
8784.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8784.0,77.3158014571949,19.336948162631714,17.0,65.0,84.0,93.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,78.49349315068493,17.034606888408753,18.0,67.0,84.0,92.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,80.16426940639269,16.75596867285108,23.0,69.0,86.0,94.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,79.01027397260275,16.619881695073126,27.0,69.0,84.0,92.0,100.0
8784.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8784.0,77.45765027322405,16.23242968303749,21.0,67.0,82.0,90.0,100.0
8741.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8741.0,76.27697059832971,16.055326447737333,16.0,65.0,81.0,89.0,100.0
8683.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8683.0,76.93919152366693,16.821754451994018,16.0,66.0,82.0,90.0,100.0
8618.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8618.0,75.59027616616385,17.651988455429816,18.0,64.0,80.0,90.0,100.0
8784.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8784.0,78.41882969034609,17.085702377368722,16.0,68.0,84.0,92.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,77.33732876712328,17.008940361798157,15.0,66.0,82.5,91.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,80.06118721461188,16.397655775379654,25.0,70.0,86.0,93.0,100.0
8759.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8759.0,81.51672565361342,15.806228807435662,22.0,73.0,87.0,93.0,100.0
8783.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8783.0,78.74473414550837,15.70607130045833,26.0,69.0,84.0,91.0,100.0
8758.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8758.0,77.62194564969171,16.96866259053639,16.0,67.0,83.0,91.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,75.78869863013699,17.322287300068894,20.0,65.0,81.0,90.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,79.10844748858447,16.789670081648687,27.0,69.0,85.0,92.0,100.0
8770.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8770.0,76.28939566704675,17.508265040088833,26.0,65.0,82.0,90.0,100.0
8756.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8756.0,78.00125628140704,17.193875452499423,21.0,67.0,83.0,92.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,78.08059360730594,16.70204256757632,23.0,67.0,83.0,92.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,80.9703196347032,16.49081046829548,23.0,71.0,87.0,94.0,100.0
8741.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8741.0,82.79064180299737,17.27071062796519,21.0,74.0,90.0,96.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,79.98401826484019,18.118263301735748,25.0,68.0,87.0,95.0,100.0
8399.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8399.0,76.28932015716157,19.013347338032904,10.0,63.0,82.0,93.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,80.51381278538813,17.492484738806212,10.0,70.0,87.0,95.0,100.0
8784.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8784.0,79.47563752276866,18.016908533477743,19.0,68.0,86.0,95.0,100.0
8760.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,8760.0,80.54200913242009,17.683013124177123,23.0,70.0,87.0,95.0,100.0
4176.0,4.077346743295019,2.5271705321689515,1.0,3.0,3.0,3.0,10.0,4175.0,9.597532934131769,7.998176969291746,-14.0,4.0,9.5,15.3,32.4,4176.0,73.26269157088123,18.04406334834198,15.0,59.0,77.0,88.0,100.0
8745.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8745.0,8.49277301315041,9.725887579560617,-19.0,1.0,8.1,15.7,33.6,0.0,,,,,,,
4300.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,4300.0,8.67276744186045,8.783907830141526,-13.6,0.9,9.2,15.5,28.9,4300.0,75.78418604651162,18.54013535279638,20.0,61.0,81.0,91.0,100.0
4189.0,6.509190737646216,3.5004057670574262,3.0,3.0,10.0,10.0,10.0,4189.0,8.401217474337527,9.410909911161019,-22.5,0.8,9.3,15.1,31.6,4189.0,74.75698257340655,17.747463115989813,27.0,61.0,79.0,90.0,100.0
4204.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4203.0,8.63654532476801,9.45955677268134,-16.9,1.3,8.9,15.6,31.1,4203.0,72.93219129193433,16.546313886092182,21.0,62.0,76.0,86.0,100.0
4210.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4209.0,8.64803991446899,7.9172011309209385,-12.7,2.5,8.6,14.5,30.3,4209.0,75.02066999287241,16.088833728667886,27.0,63.0,78.0,88.0,100.0
4234.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4234.0,8.681152574397707,8.191380464163421,-15.3,2.5,7.9,15.0,29.2,4234.0,75.12470477090223,16.853183762971682,27.0,63.0,78.0,90.0,100.0
4188.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4188.0,8.820081184336209,8.897661948355728,-19.4,1.6,8.7,15.8,31.0,4188.0,77.63562559694365,17.256283159857432,19.0,65.0,82.0,92.0,100.0
4267.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4267.0,7.435856573705161,9.060221425003615,-14.9,0.4,7.7,14.0,31.1,4267.0,77.56831497539255,17.40343955760543,23.0,67.0,83.0,92.0,100.0
4212.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4211.0,8.96927095701735,8.349426476411262,-14.3,2.25,9.1,15.2,31.1,4210.0,77.61496437054632,18.147981091212802,24.0,64.0,82.0,93.0,100.0
4493.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4250.0,8.39708235294117,9.284511403067352,-21.8,1.8,8.3,15.7,31.4,4250.0,76.49129411764706,17.597137716038166,19.0,63.0,81.0,91.0,100.0
4747.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,4512.0,7.765735815602829,8.85169619622312,-14.5,0.5,7.6,13.9,33.3,4512.0,78.39583333333333,17.210196861360785,27.0,67.0,84.0,92.0,100.0
8699.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8694.0,8.75205889118933,6.928801094964432,-13.0,3.1,8.9,13.8,30.8,8694.0,81.12617897400506,17.819998607137958,22.0,70.0,87.0,96.0,100.0
8720.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8715.0,8.664773379231203,8.364245175968655,-12.5,2.0,8.6,14.2,33.7,8715.0,77.79196787148594,17.524145897494048,23.0,66.0,83.0,92.0,100.0
8756.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8698.0,8.141423315704785,7.7600103571264905,-15.9,1.9,7.8,13.775000000000002,30.8,8698.0,80.19188319153828,15.70698239506105,20.0,71.0,85.0,93.0,99.0
8656.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8618.0,7.930134601995814,8.551127993147446,-21.5,1.3,7.7,14.1,31.3,8618.0,78.51752146669762,16.83191709946957,19.0,67.0,84.0,92.0,100.0
8698.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8692.0,9.075057524160156,8.66301760051048,-17.0,2.2,9.4,15.3,30.9,8692.0,77.71364473078692,17.28585718322475,21.0,66.0,83.0,92.0,100.0
8709.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8693.0,8.491418382606689,8.155887146489045,-13.2,2.3,7.9,14.3,32.7,8692.0,77.54038196042337,18.63727249687153,19.0,65.0,83.0,93.0,100.0
2063.0,1.3024721279689773,0.7167313833788483,1.0,1.0,1.0,1.0,3.0,2063.0,2.904314105671356,4.899865969606358,-9.1,-0.4,2.4,5.9,16.9,2063.0,74.16529326223946,16.968028288370604,26.0,62.0,77.0,88.0,100.0
1463.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,1463.0,2.450170881749829,3.4207019880665555,-6.4,0.2,2.1,4.4,14.4,1463.0,90.5516062884484,9.672257623094616,50.0,86.0,92.0,100.0,100.0
8759.0,6.472428359401758,3.5000912043833505,3.0,3.0,3.0,10.0,10.0,8759.0,8.942561936294123,8.223177611118162,-11.5,2.4,9.5,15.1,31.6,8759.0,78.86505308825208,16.068535039293767,19.0,69.0,82.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.640993150684865,8.875701962366824,-17.3,2.8,10.2,15.9,34.4,8760.0,76.24086757990868,17.408766865108845,17.0,65.0,80.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.913824200913215,7.292305427529032,-10.4,4.3,9.5,15.025,36.0,8760.0,77.11358447488584,16.32610218177515,21.0,67.0,81.0,90.0,100.0
8783.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8783.0,9.458294432426282,7.254740895292023,-7.3,3.9,8.6,14.7,30.9,8783.0,77.05476488671297,16.106252536470482,25.0,67.0,80.0,90.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.982488584474872,8.210819591758463,-20.6,3.0,9.4,15.3,30.6,8760.0,78.27317351598174,15.960288999716585,27.0,68.0,81.0,92.0,100.0
8237.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8231.0,8.217312598712207,9.102114390939349,-15.7,1.9,8.9,14.45,34.3,8231.0,80.08273599805612,16.206896874240417,26.0,70.0,84.0,93.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.560753424657532,7.859249522876739,-14.7,3.7,9.7,15.4,30.7,8760.0,78.00650684931507,16.350009956062944,18.0,68.0,82.0,91.0,100.0
8751.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8750.0,9.049862857142879,8.635935381319431,-19.6,3.6,8.6,15.3,35.9,8750.0,77.99771428571428,16.81428193738987,23.0,67.0,82.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.53439497716894,8.572049506547947,-13.5,1.8,8.8,14.5,34.4,8760.0,80.51837899543379,16.079673194871095,22.0,71.0,84.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.219703196347064,7.232806353897154,-13.6,4.8,10.2,15.3,32.6,8760.0,79.2843607305936,15.95328212545241,24.0,70.0,83.0,92.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,9.976769406392663,7.613373732643053,-6.7,3.9,9.350000000000001,14.9,36.5,8760.0,77.8689497716895,16.632470146482785,20.0,67.0,81.0,91.0,100.0
8784.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8784.0,9.43267304189432,7.988249388790021,-12.5,3.3,8.5,15.7,33.4,8784.0,80.29656193078324,16.527119354643254,22.0,71.0,85.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8753.0,9.540066262995543,7.959746325020665,-14.4,3.7,9.4,15.3,31.8,8753.0,77.50462698503371,15.733883191367848,25.0,67.0,80.0,91.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.493755707762576,9.050440079254594,-14.4,3.2,10.4,17.2,35.2,8760.0,72.95627853881278,18.015755478140587,18.0,61.0,76.0,88.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,10.484954337899568,7.907294926038188,-9.0,4.3,9.6,16.2,35.4,8760.0,74.08207762557078,17.291817795950312,15.0,63.0,77.0,88.0,100.0
2064.0,1.302325581395349,0.7165885807029346,1.0,1.0,1.0,1.0,3.0,2064.0,4.572432170542628,3.7159102573228204,-5.3,2.2,4.2,6.9,16.3,2064.0,77.13856589147287,14.132438632244416,32.0,69.0,79.0,87.0,100.0
8759.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8759.0,8.137116109144857,8.838820513222348,-20.8,1.6,8.0,14.4,35.8,8759.0,79.59926932298208,17.667908584690664,22.0,68.0,85.0,94.0,100.0
8760.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,8760.0,8.396095890410937,8.97420518884458,-16.8,1.9,8.1,14.4,37.0,8760.0,72.89942922374429,18.226989059318875,8.0,62.0,78.0,87.0,98.0
